ID,Upvotes
166566,21
435333,124
85775,8
257298,110
190722,688
430840,120
90242,137
368207,22
436666,893
241742,818
54524,16
210587,38
211333,30
58839,32
458444,81
7349,945
124122,3
37000,53
29049,18
155004,55
386295,30
469516,27
463774,239
117399,36
91016,3
457296,147
28658,42
174377,42
433286,116
404885,81
43710,266
421109,15
347261,14
446176,56
400299,123
166412,491
144154,26
443428,18
347188,433
113699,597
458147,16
92231,7
155358,1661
160184,117
432015,3097
18820,28
362856,5
324402,2238
455728,20
438942,24
422487,26
244091,6
300405,11
95027,31
56731,29
226928,107
85827,9
94624,12
349610,603
57935,42
140838,55
123948,22
388586,97
395831,5
438565,299
131263,66
21658,894
443677,23
344012,40
318803,15
225896,1
334854,385
170364,22
177386,23
194337,30
461336,19
221055,31
257243,180
110207,4
310001,12
367065,332
244499,1
315720,53
424154,265
55008,143
373874,30
52576,1108
80084,5637
139365,56
63011,8
353186,5
43347,2
319172,219
350644,37
428087,15
334073,34
37539,23
72156,12
85331,319
100531,13
266591,3
9642,2352
154312,104
416420,13
277793,143
19726,16
72986,298
36483,117
228648,99
207439,51
61789,366
393139,8
83731,28
286398,20
239851,4
310597,8
416697,9008
306994,101
454639,2
379181,40
247757,25
97097,15
21561,94
35721,340
293097,15
25502,50
340238,34
79258,125
393678,6
338338,141
146102,115
246687,17
76827,51
196453,64
280901,13
243654,29
373312,4
166116,22
392860,416
216100,8
394841,65
405473,11
259522,700
392388,24
349134,4
317599,1159
172509,25
180645,293
344627,23
3634,24
44153,31
230084,340
271147,35
152726,5
220183,20
399945,9
348199,32
342720,24
209402,5
24614,10
319363,104
108208,17
470210,38
55679,10
144396,15
71607,335
440049,1097
160314,6845
169073,59
49851,32
345983,19
346421,10167
458574,232
427268,34
412874,138
294886,35
412244,130
40480,2
348839,43
7511,2
394233,228
361613,26
87130,176
202989,20
135749,11
28428,22
203715,9
290772,16
107821,13
131461,299
436896,171
139723,201
152472,1
139308,23
277590,16
172527,17
453974,28
373718,10
334909,109
219132,3
462436,174
327487,41
216282,20
218399,22
412891,1900
262169,26
206593,2
138672,39
169035,43
154135,27
130265,6
152468,20
406412,8
467785,18
184496,52
135926,9
196298,12
158943,18
406138,1
348297,14
176060,9
35773,8
462055,58460
404655,4
275031,39
401548,40
285127,19
76702,256
55345,12
468991,2229
379236,15
453518,235
419446,36
455392,3
411716,415
357018,430
374619,11
286100,94
357251,264
331123,150
30164,50
136351,8
431428,12
432580,105
378210,26
45840,9
188947,6
289431,48
193115,25
450252,17
332801,392
272430,104
29726,492
390048,23
240898,3
59938,31
114205,10
104875,24
2629,9
266392,2
441180,8
340533,29
45759,35
270248,773
262284,158
34450,371
429333,72
291042,190
181699,5
10656,74
73185,1
152491,204
136978,24
316447,7
355216,172
379486,16
186218,1923
194398,58
297756,237
136490,1044
256215,79
88335,33
297305,22
223814,6
72589,45
267933,16
46042,6
359265,4448
211868,29
234181,42
144230,256
158341,27
373431,32
273818,53
41198,115
338555,55
23062,12
7090,13
72210,65
106045,22
65236,6
76973,157
98596,8
358024,206
176840,36
7802,2
753,8
200890,64
113364,20
50248,2
97572,1350
43289,1989
265223,11
265743,11
155657,2
353172,5
237163,4
91575,16
395340,1865
252143,5
87678,185
165120,42
322291,20
368604,3
260266,13
35364,34
141435,122
35891,20
154912,22
221439,55
191010,38
322317,6615
462981,18
256730,1139
77163,20
275958,222
314966,36
232430,18
432413,1
124604,3
292058,20
19480,18
208297,465
122124,9
30762,14
304347,64
194271,275
53886,71
196952,175
421407,210
246289,32
247900,2755
162698,1552
125168,393
336720,64
284158,2652
444624,10
18395,1
37460,2335
161989,342
142259,10
50481,19
440775,25
349702,23
438828,48
228541,11
343833,43
431466,92
450859,17
381888,89
121373,3754
208844,53
14130,55
346032,30
283372,115
318727,289
184249,17
209042,6
443268,2
250529,23
344380,148
208730,115
56819,67
372922,283
218358,523
379465,2312
222928,109
49367,637
44223,70
383369,39
410978,4
124753,10
115473,38
337607,11
374311,247
314890,166
48454,451
259868,0
256375,7
447523,13
23564,38
80300,14
75869,42
392074,10
462271,1286
287979,7
141302,108
64682,144
306493,16
38807,4
325951,63
245932,102
416802,79
414219,2986
272689,289
450467,17
33978,25
316194,202
203325,31
189249,14
344171,6307
134331,71
407804,24
382579,636
282783,110
270015,136
26055,356
298762,25
336071,3
148680,88
122739,10
404219,16
470271,25
273767,37
376234,14
227745,40
223269,76
251487,714
379410,6
219842,62
6402,25
24666,316
147138,17
143379,13
185335,110
195631,98
264982,138
200249,50
423818,9
287435,11
253636,949
1401,404
261140,4
45857,12
233925,56
283273,135
310547,56
438811,68
414181,13
418047,10
123061,1
61552,219
329718,16
141940,625
309638,30
91873,600
101852,94
134316,76
151779,15
180703,672
285378,4
432146,37
136539,311
174255,86
434677,538
22829,82
298665,42
154385,6
374571,97
382816,74
467160,86
17774,468
9455,156
214769,12
6860,64
372822,171
241683,110
39477,13
190582,96
76078,1
46276,12
457539,5
382697,2
457338,16816
319835,242
202010,295
372722,69
220880,45
142946,10
149029,19
223544,61
241657,199
114821,9
2769,3
254714,13
393987,22
154129,12
396809,56
103134,10
151251,227
90297,12
165736,8
19644,26
397282,65
425440,157
406910,5
251253,178
426152,24
152888,507
121238,18
260225,271
21030,19
250410,376
336749,17
123831,19
22832,70
250317,20
158705,34
313238,76
449664,2
102315,43
456328,52
168772,61
294474,39
271610,805
102824,3
342221,78
395527,797
413786,7
385187,10
301017,520
358190,12
397151,28
403685,69
94477,71
430082,30
74196,141
435804,11
321329,8
249899,19
301678,139
326167,38
218694,2942
63054,22
327284,575
332413,22
215946,20
189828,30
73801,7
35828,28
180570,4
265553,159
453186,44
240204,3
31291,52
428228,10
290863,32
12591,32
236095,75
344278,98
460807,95
112445,25
365965,1401
306638,203
292465,286
95508,547
397293,17
453311,87
387129,37
435013,16
375961,4
26115,89
369723,13
449108,55
89219,70
424529,143
79324,14
249337,62
49304,16
308470,15
59470,22
263905,177
372043,1
314230,15
67017,19
362177,2542
33789,11
308510,11
319452,184
17079,29
354039,140
401980,35
2691,14
231160,52
96686,5388
204163,44
312216,31
49248,740
412234,19
147055,49
395734,26
358798,129
27534,23
335110,17
268990,458
457496,9
185593,20
334448,27
366442,86
57464,4
448071,65
142902,20
181943,59
93377,840
261309,93
193843,126
228628,1282
468455,52
452569,27
339849,226
33646,68
40473,3116
124089,106
198240,1644
87543,36
431047,2
219403,12
396639,11
418871,75
336090,117
50802,23
342833,102
196494,22
332349,3262
168415,73
246275,4691
400018,33
27570,613
41649,411
470482,41
317580,10
353208,28
164861,6
198832,22
223696,15
88721,11
258468,7
201545,65
124943,50
74532,232
138733,138
468211,5
424164,30
420831,3
239427,140
269116,13
337087,96
354509,2
47592,2
105450,8
357627,9
173116,166
309978,9
138675,22
237892,5
121996,21
197895,22
405862,235
424348,13
257136,29
429058,390
352811,22
229254,5
4178,26
38725,67
304805,90
415578,624
340478,21
193094,121
279276,5
263608,7
316748,43
225343,467
440130,467
165080,47
185198,16
457224,29
38883,14
445395,25
313044,9
236534,74
460161,34
354091,84
201804,32
462395,29
338879,238
445634,370
176549,41
378844,96
86122,66
403909,3
231020,188
16769,90
295485,108
378223,3
116145,185
466118,28
423246,30
395199,18
373785,44
72053,87
300245,24
92384,18
150374,27
39811,9
87680,99
199861,461
54510,9
239306,39
5029,461
107662,48
238493,46
195552,818
367388,8
386004,11
38814,37
160655,157
310583,95
211803,52
108740,119
171471,10
353865,86
326256,9
165559,21
403042,11
418133,30
133948,15
15178,538
192764,5
77000,20
4206,81
171363,31
231603,1515
147162,2288
186166,119
377678,34
106201,7
284530,1748
8801,22
392869,126
28230,48
161558,190
289601,82
395634,299
220100,349
317196,36
359813,466
439826,13
281678,881
288612,1286
237541,1471
33728,26
302541,5
235060,100
257347,583
79556,64
41888,179
347209,40
423759,60
411060,21
377510,9
429416,23
43160,22
94856,24
439365,389
104623,6
311556,5
226363,979
160899,1349
27205,46
272488,312
437744,141
394438,78
395962,394
239512,56
284103,17
167964,14
215757,61
128448,23
196013,2344
51777,12
267662,58
157492,14
372295,87
185951,17
308701,2269
326191,12
52544,21
409107,1
11304,3309
446187,5
74689,107
75661,23
239596,27
133207,26
375659,29
376755,15
295090,5
173584,183
400610,61
182905,42
162956,1653
293281,14
176580,184
421700,10
136528,22
324535,17
280253,42
198574,31
46675,50
431111,27
182250,31
60765,384
351672,4513
397516,85
240485,446
22892,8
109063,9
262745,9
352277,12
126342,198
365302,12
185678,236
3269,37
445425,394
131770,64
339994,260
270804,769
194351,51
266321,24
288546,69
359904,139
9008,164
223172,18
161936,15
57712,37
234542,15
283693,81
444183,58
258971,8
79522,679
396301,10
79313,8
269357,195
207666,45
303774,16
188075,36
442994,10
44242,14
228702,33
194374,38
468428,62
438879,289
169015,22
192961,261
469712,33
243425,75
260453,3
143058,52
332445,354
111114,146
358440,6
182214,3
93599,19
366070,16
296642,177
271459,37
182154,121
47630,28
243340,27
79053,5573
293585,12
100820,33
339562,72
298951,3
206653,46
4604,69
1362,4
234205,17
458856,57
259647,165
91512,101
291672,80
330975,37
468609,481
99355,21
239311,93
256692,2798
108056,9
48587,419
219865,24
409187,13
436704,3
103536,10
179077,393
169729,101
199840,6
128930,15
104989,15
148969,40
22813,29
21344,34
69090,23
3919,36
456525,624
389831,95
144977,2424
242377,111
10497,65
339695,35
312632,178
41465,12
48968,470
248112,285
419273,45
396890,313
205015,79
186661,27
162721,4
401445,4
417129,40
464570,30
182086,6
28677,33
280323,43
171107,23
92153,584
306273,8
405686,25
376122,117
132035,189
311658,1
104376,9
416284,9
144560,22
431675,18
267926,4
274307,10
120211,127
88018,514
416621,35
341599,29
427893,195
398247,45
386055,10
96877,13
190270,135
216762,17
331305,9
35203,21
31531,26
436663,34
418661,9
420679,25
315249,59
35463,7
424747,33830
52253,40
345471,7067
86838,30
462160,5
200036,49
221455,14
204626,11
391086,13
44365,6
160429,79
255097,276
30571,35
348266,160
110649,18
51497,52
410297,54
274022,132
395809,9
397305,22
391019,67
222894,65
180739,19
395648,91
222850,162
169078,41
110193,58
410408,7
95677,2
391984,47
465347,131
7461,28
173141,450
211955,83
117970,276
59583,7
264604,7430
289519,8
13488,23
151431,131
222883,25
182784,18
355,85
210396,369
345953,97
458783,185
439518,780
54265,72
340417,40
160749,11
306817,41
212404,2
93988,9
146644,3
266524,8
198470,67
344992,613
437229,6915
112312,552
377633,5
378418,4
380582,37
461714,82
96682,421
354449,546
108068,250
162075,12
231692,154
159359,8
209990,17
325575,15
6852,26
18347,45
223681,18
117741,578
49681,93
441377,446
410394,15
47437,2
199825,6
412959,2
71506,5
352727,11
296983,19
158254,106
361072,11
193357,9
325177,9
282486,14
441082,6
458476,19
1126,191
384139,5
360567,430
284003,24
359587,44
116007,46
77853,5
263958,32
354450,81
148383,40
408063,56
343529,34
228563,17
440966,14
77485,11
28715,465
73392,12
238256,15
460651,272
79491,65
305336,100
31040,29
357859,169
372036,10
141506,2
122782,28
173616,107
318705,85
19102,316
225045,1412
305626,15
382990,37
62690,12
284829,1
98233,213
264009,16
91612,596
444812,1439
157062,17
338078,11
298882,11001
77383,9
306363,27
365550,4
24778,20
343681,16
256368,10
437769,25
311023,3
413339,18048
213737,12
253139,38
119946,9
80601,2193
251001,132
271853,79
301957,12
55613,33
296799,7504
51436,11
440218,78
380747,44
367765,13
419059,37
32369,22
171772,20
25990,53
383039,10
266460,38
17593,11
318341,642
30860,125
224498,20
331506,45
76655,4
344212,16
125928,51
159143,59
313193,81
6942,25
146277,29
335938,326
460541,34
344874,6
34400,3
30230,11
114540,229
310994,11
47166,14
294347,68
50238,7
34978,27
9531,43
162613,34
226113,7
234796,9
403785,17
345043,10308
194478,18
120327,25
450349,71
362181,15
97914,105
212621,544
55713,52
381617,19
302877,7
427771,85
167537,17
17935,103
282716,17
34339,52
155650,30
424945,9
346975,523
88231,19
247717,35
367830,12
370492,18
250708,8
58532,12
255225,11
156869,27
285329,561
51217,22
183646,8
279596,706
282686,1222
106888,21
454796,100
46198,684
469672,23
61693,51
7386,19
410270,16
194075,45
223574,25
437530,5
470068,28
62398,7
8043,307
129276,130
106175,240
259407,4
411618,139
431339,4
182522,11
423032,67
372299,80
259228,296
396649,152
310680,127
103631,18
5427,32
207834,86
171425,7
63296,21
109374,1039
420683,33
120648,19
57044,126
139660,17
300678,24
398179,83
217850,452
366826,61
418220,974
363687,22
37360,32
333054,68
86168,12
331331,27
303608,464
262323,11
8382,6
224464,10
453364,17
59264,14
380616,49
158259,7
393741,41
16674,39
116473,14
50637,7
86793,24
38582,52
257588,13
78658,9
82309,15
184540,116
130156,43
221638,28
155059,617
70777,63
316914,169
404471,122
315035,39
446421,32
331082,94
179662,50
338207,13
53179,10
15309,41
124924,58
104863,21
23082,564
123698,173
422053,437
380359,10
297905,15
466043,12
2423,2
292535,18
127507,19
76680,44
270447,12
364782,428
81524,17
412568,29
187376,154
187424,9
192085,555
260518,5
377665,567
242297,28
408796,5
451649,34
229013,25
65224,33
340227,16
98511,8
81621,44
126643,210
236845,74
169044,144
14048,38
411701,15
435077,14
257054,46
454606,25
163472,128
101105,390
351656,49
308022,176
250177,6
143881,5
208235,22
79685,15
166636,18
234081,82
179625,93
291740,13
197509,5
71923,16
109027,17
417520,40
80169,35
81673,20
114298,9
394088,12
147773,20
309070,49
398038,3
141743,59
456906,72
70770,19
334030,10
451579,52
95225,17
242568,70
131803,4587
102397,116
92276,12
463328,33
34171,66
304434,348
453478,27
387270,46
145513,53
235333,18
76724,354
470238,4
40849,13
241368,108
377531,4928
417819,201
267833,13
49300,12
456760,20
5581,6
108727,150
230094,15
405198,1174
97397,178
166856,1101
184278,55
79659,2
38310,41
120891,44
155835,5
172289,3
137402,22
126917,43
273991,491
123182,36
443101,64
349580,12
21952,13
347167,16
218786,7
256460,29
367938,41
61391,39
352857,83
225935,20
251937,1618
367078,20
279671,12
141361,8
247477,22
1078,45
367554,16
161272,19
313823,16
459991,17
295923,6
460901,94
12073,87
341350,18
225192,5
82062,31
280159,233
389979,9
37426,56
238796,33
190258,169
434242,3
12926,33
241737,12
154848,3
170355,19
338644,61
152971,10281
129849,72
85533,27
291630,274
409191,12
284596,57
162247,26
292274,15
339345,13
104182,1549
429071,49
267691,14
381587,129
426020,150
69606,9
237215,9
280637,11
89329,422
139138,17
196262,5
468719,4
471195,58
449396,57
237486,124
122895,109
174565,99
55626,34
206929,3
453701,58
132149,47
9536,152
168593,24
410410,94
327315,205
59067,8
386746,71
56155,64
32719,31
425821,161
78647,21
34401,18
42752,59
228520,61
170536,39
390590,69
202314,733
336853,410
339952,14
76423,15
338950,33
359630,61
52932,32
101794,14
416502,12
397636,57
222986,106
83391,10
200641,6
215329,16
341371,11
278704,7
180140,379
294604,113
296363,101
250536,10
325312,8
288173,13
426330,7
194311,10
459856,4
297608,20
24362,142
172199,5
242236,187
104360,18
214646,280
374683,1268
32144,175
405449,138
238937,46
441150,902
264199,24
231855,17
393652,27
127160,78
193488,74
155264,13
151091,8601
408526,38
188361,31
133350,85
246865,52
241354,5
445018,3
79932,223
212339,18
274259,92
373319,65
262106,26
268653,132
469592,19
12274,187
340723,6
47888,13
84917,19
248538,5
340821,99
229517,74
337451,2773
228116,750
11511,72
219321,110
94637,6
24518,12
171087,812
301711,67
143931,175
285719,7
334512,16
142911,67
128907,10
469119,826
10917,13
239093,155
427512,81
174985,206
268607,149
460864,22
301438,57
40789,54
336393,43
159236,107
303161,8
453154,46
232313,44
422728,17
61034,110
279593,20
57815,65
62932,28
94918,98
102401,12
19423,296
333543,12
289516,54
389846,326
453225,20
81381,137
380391,38
170999,129
270689,13
410858,3
454223,61
187082,34
284924,127
277719,18
390176,11
330548,16
383716,21
395461,88
199343,2658
84377,40
380214,46
23533,36
209804,174
151492,93
448958,282
343904,18
53429,43
358499,32
446871,634
362458,7
378355,19
229935,9
81455,223
345466,1432
394911,117
318193,88
308938,7
8265,14
384490,22
317805,35
267530,126
130560,30
264066,39
251489,87
43606,52
22785,489
98737,12
417727,856
71092,75
188226,24
426670,29
323471,1756
27475,41
250642,988
167960,34
253932,340
367983,149
385619,59
462841,78
230129,159
258797,56
305815,1
433727,373
170674,56
412951,58
458449,38
164490,27
332795,42
379413,10
467662,93
340389,5
156357,1564
319857,12
321457,127
310198,85
263803,7
367255,28
224507,35
57064,60
410920,27
230563,8
46513,233
79138,35
210831,17
276111,37
19297,136
308186,488
19456,16
9495,44
389392,30
455989,643
442197,113
149243,441
429378,196
300092,322
278057,33
49396,184
125872,12
346828,48
11367,19
226791,10
55642,24
4344,58
151903,3
419172,285
106072,4
371873,32
5390,10
364308,11
23381,127
112744,18
98845,19
127844,6
47273,62
234290,18
453312,17
48546,2
125273,47
202649,240
190917,20
197123,34
316711,399
171945,221
242970,3
199645,174
312478,6
12815,979
198419,34
456407,1166
153992,161
116362,270
383649,17
385870,27
340467,27
159489,7
315027,10
226021,29
297211,47
90406,28
306151,3101
266212,10
71777,31
343324,50
429002,8
312521,6
177308,21
33350,44
237644,305
338877,51
327241,9
463418,166
161154,34
315485,4020
446064,296
255101,4
426813,176
301060,722
297590,32
442552,15
218650,43
436735,1190
390610,29
13239,116
128809,178
85218,8
387778,52
366479,81
111952,5
115068,479
340344,13
393346,19
399055,657
430674,10
382814,10
242490,50
229686,9
465980,7
111559,234
204113,14
204643,30
153537,1
258848,80
275164,67
64965,314
461080,34
421104,35
367869,249
113865,45
410752,11
238342,28
98191,96
109741,20
212624,145
166326,98
207935,189
50324,103
311101,76
434588,162
390305,868
380663,32
436395,230
420060,10
94578,8
451413,62
164107,38
301953,8
179994,74
